word,log_odds,z_score,count_site1,count_site2,count_total,is_significant
draw,0.0353,0.0617,6,6,12,False
stem,0.0353,0.0617,6,6,12,False
hatred,0.0353,0.0617,6,6,12,False
attention,0.0353,0.0564,5,5,10,False
wall,0.0353,0.0564,5,5,10,False
belong,0.0353,0.0564,5,5,10,False
translate,0.0353,0.0564,5,5,10,False
discuss,0.0353,0.0564,5,5,10,False
bury,0.0353,0.0564,5,5,10,False
cohesion,0.0353,0.0564,5,5,10,False
progressive,0.0353,0.0564,5,5,10,False
adhere,0.0353,0.0564,5,5,10,False
charge,0.0353,0.0564,5,5,10,False
secure,0.0353,0.0564,5,5,10,False
trend,0.0353,0.0564,5,5,10,False
emergency,0.0353,0.0564,5,5,10,False
unit,0.0353,0.0564,5,5,10,False
proposal,0.0353,0.0506,4,4,8,False
respect,0.0353,0.0506,4,4,8,False
afghanistan,0.0353,0.0506,4,4,8,False
forum,0.0353,0.0506,4,4,8,False
union,0.0353,0.0506,4,4,8,False
primary,0.0353,0.0506,4,4,8,False
unable,0.0353,0.0506,4,4,8,False
remind,0.0353,0.0506,4,4,8,False
nationalist,0.0353,0.0506,4,4,8,False
battlefield,0.0353,0.0506,4,4,8,False
encourage,0.0353,0.0506,4,4,8,False
phenomenon,0.0353,0.0506,4,4,8,False
record,0.0353,0.0506,4,4,8,False
spread,0.0353,0.0506,4,4,8,False
conception,0.0353,0.044,3,3,6,False
physical,0.0353,0.044,3,3,6,False
dare,0.0353,0.044,3,3,6,False
mix,0.0353,0.044,3,3,6,False
multinational,0.0353,0.044,3,3,6,False
candidate,0.0353,0.044,3,3,6,False
territorial,0.0353,0.044,3,3,6,False
product,0.0353,0.044,3,3,6,False
explicit,0.0353,0.044,3,3,6,False
dictate,0.0353,0.044,3,3,6,False
tangible,0.0353,0.044,3,3,6,False
devastating,0.0353,0.044,3,3,6,False
condemn,0.0353,0.044,3,3,6,False
cornerstone,0.0353,0.044,3,3,6,False
clarify,0.0353,0.044,3,3,6,False
brutal,0.0353,0.044,3,3,6,False
derive,0.0353,0.044,3,3,6,False
cold,0.0353,0.044,3,3,6,False
aware,0.0353,0.044,3,3,6,False
yield,0.0353,0.044,3,3,6,False
sheikh,0.0353,0.044,3,3,6,False
staff,0.0353,0.044,3,3,6,False
artificial,0.0353,0.044,3,3,6,False
career,0.0353,0.044,3,3,6,False
visible,0.0353,0.044,3,3,6,False
enforce,0.0353,0.044,3,3,6,False
accordance,0.0353,0.044,3,3,6,False
employ,0.0353,0.044,3,3,6,False
rigid,0.0353,0.044,3,3,6,False
original,0.0353,0.044,3,3,6,False
dark,0.0353,0.044,3,3,6,False
collect,0.0353,0.044,3,3,6,False
seek,0.0094,0.0414,38,39,77,False
substitute,0.0353,0.0362,2,2,4,False
converge,0.0353,0.0362,2,2,4,False
warfare,0.0353,0.0362,2,2,4,False
piece,0.0353,0.0362,2,2,4,False
wash,0.0353,0.0362,2,2,4,False
activation,0.0353,0.0362,2,2,4,False
reservation,0.0353,0.0362,2,2,4,False
apparatus,0.0353,0.0362,2,2,4,False
steal,0.0353,0.0362,2,2,4,False
tremble,0.0353,0.0362,2,2,4,False
navigation,0.0353,0.0362,2,2,4,False
fabric,0.0353,0.0362,2,2,4,False
deviation,0.0353,0.0362,2,2,4,False
enforcement,0.0353,0.0362,2,2,4,False
retreat,0.0353,0.0362,2,2,4,False
racism,0.0353,0.0362,2,2,4,False
counter,0.0353,0.0362,2,2,4,False
rational,0.0353,0.0362,2,2,4,False
perpetuate,0.0353,0.0362,2,2,4,False
reasonable,0.0353,0.0362,2,2,4,False
corner,0.0353,0.0362,2,2,4,False
saddam,0.0353,0.0362,2,2,4,False
amazing,0.0353,0.0362,2,2,4,False
sympathy,0.0353,0.0362,2,2,4,False
trap,0.0353,0.0362,2,2,4,False
car,0.0353,0.0362,2,2,4,False
empower,0.0353,0.0362,2,2,4,False
france,0.0353,0.0362,2,2,4,False
casualty,0.0353,0.0362,2,2,4,False
food,0.0353,0.0362,2,2,4,False
destabilize,0.0353,0.0362,2,2,4,False
arrive,0.0353,0.0362,2,2,4,False
accurate,0.0353,0.0362,2,2,4,False
empire,0.0353,0.0362,2,2,4,False
god,0.0353,0.0362,2,2,4,False
preoccupation,0.0353,0.0362,2,2,4,False
expectation,0.0353,0.0362,2,2,4,False
empowerment,0.0353,0.0362,2,2,4,False
adoption,0.0353,0.0362,2,2,4,False
secret,0.0353,0.0362,2,2,4,False
completion,0.0353,0.0362,2,2,4,False
katz,0.0353,0.0362,2,2,4,False
rehabilitate,0.0353,0.0362,2,2,4,False
ceremony,0.0353,0.0362,2,2,4,False
negev,0.0353,0.0362,2,2,4,False
departure,0.0353,0.0362,2,2,4,False
injure,0.0353,0.0362,2,2,4,False
uncertain,0.0353,0.0362,2,2,4,False
established,0.0353,0.0362,2,2,4,False
bill,0.0353,0.0362,2,2,4,False
impression,0.0353,0.0362,2,2,4,False
minimal,0.0353,0.0362,2,2,4,False
membership,0.0353,0.0362,2,2,4,False
convention,0.0353,0.0362,2,2,4,False
massive,0.0353,0.0362,2,2,4,False
flexibility,0.0353,0.0362,2,2,4,False
stick,0.0353,0.0362,2,2,4,False
comfortable,0.0353,0.0362,2,2,4,False
grim,0.0353,0.0362,2,2,4,False
preaching,0.0353,0.0262,1,1,2,False
blunt,0.0353,0.0262,1,1,2,False
provocative,0.0353,0.0262,1,1,2,False
emotional,0.0353,0.0262,1,1,2,False
tense,0.0353,0.0262,1,1,2,False
detached,0.0353,0.0262,1,1,2,False
smoke,0.0353,0.0262,1,1,2,False
spike,0.0353,0.0262,1,1,2,False
profile,0.0353,0.0262,1,1,2,False
object,0.0353,0.0262,1,1,2,False
crushing,0.0353,0.0262,1,1,2,False
dissolve,0.0353,0.0262,1,1,2,False
tactic,0.0353,0.0262,1,1,2,False
perimeter,0.0353,0.0262,1,1,2,False
manifest,0.0353,0.0262,1,1,2,False
gaze,0.0353,0.0262,1,1,2,False
hassan,0.0353,0.0262,1,1,2,False
feasibility,0.0353,0.0262,1,1,2,False
torture,0.0353,0.0262,1,1,2,False
special,0.0353,0.0262,1,1,2,False
occupier,0.0353,0.0262,1,1,2,False
dust,0.0353,0.0262,1,1,2,False
manufacture,0.0353,0.0262,1,1,2,False
somalia,0.0353,0.0262,1,1,2,False
saying,0.0353,0.0262,1,1,2,False
extract,0.0353,0.0262,1,1,2,False
righteousness,0.0353,0.0262,1,1,2,False
renewal,0.0353,0.0262,1,1,2,False
wreak,0.0353,0.0262,1,1,2,False
maturity,0.0353,0.0262,1,1,2,False
random,0.0353,0.0262,1,1,2,False
orient,0.0353,0.0262,1,1,2,False
negotiating,0.0353,0.0262,1,1,2,False
cling,0.0353,0.0262,1,1,2,False
less,0.0353,0.0262,1,1,2,False
stone,0.0353,0.0262,1,1,2,False
advancement,0.0353,0.0262,1,1,2,False
coast,0.0353,0.0262,1,1,2,False
guard,0.0353,0.0262,1,1,2,False
wisdom,0.0353,0.0262,1,1,2,False
sudan,0.0353,0.0262,1,1,2,False
specialize,0.0353,0.0262,1,1,2,False
regulatory,0.0353,0.0262,1,1,2,False
imminent,0.0353,0.0262,1,1,2,False
dire,0.0353,0.0262,1,1,2,False
jabotinsky,0.0353,0.0262,1,1,2,False
prayer,0.0353,0.0262,1,1,2,False
nightmare,0.0353,0.0262,1,1,2,False
airport,0.0353,0.0262,1,1,2,False
uncover,0.0353,0.0262,1,1,2,False
unpredictable,0.0353,0.0262,1,1,2,False
parameter,0.0353,0.0262,1,1,2,False
tip,0.0353,0.0262,1,1,2,False
sear,0.0353,0.0262,1,1,2,False
chiefs,0.0353,0.0262,1,1,2,False
popularity,0.0353,0.0262,1,1,2,False
tailor,0.0353,0.0262,1,1,2,False
contempt,0.0353,0.0262,1,1,2,False
discover,0.0353,0.0262,1,1,2,False
euphrates,0.0353,0.0262,1,1,2,False
topic,0.0353,0.0262,1,1,2,False
fluctuation,0.0353,0.0262,1,1,2,False
conquest,0.0353,0.0262,1,1,2,False
surprising,0.0353,0.0262,1,1,2,False
episode,0.0353,0.0262,1,1,2,False
cool,0.0353,0.0262,1,1,2,False
abstract,0.0353,0.0262,1,1,2,False
acquire,0.0353,0.0262,1,1,2,False
destine,0.0353,0.0262,1,1,2,False
gift,0.0353,0.0262,1,1,2,False
spark,0.0353,0.0262,1,1,2,False
diagnosis,0.0353,0.0262,1,1,2,False
herd,0.0353,0.0262,1,1,2,False
naval,0.0353,0.0262,1,1,2,False
murderer,0.0353,0.0262,1,1,2,False
allies,0.0353,0.0262,1,1,2,False
impossibility,0.0353,0.0262,1,1,2,False
internalize,0.0353,0.0262,1,1,2,False
reflection,0.0353,0.0262,1,1,2,False
joining,0.0353,0.0262,1,1,2,False
vicious,0.0353,0.0262,1,1,2,False
ceiling,0.0353,0.0262,1,1,2,False
preparation,0.0353,0.0262,1,1,2,False
philosophy,0.0353,0.0262,1,1,2,False
legislate,0.0353,0.0262,1,1,2,False
indication,0.0353,0.0262,1,1,2,False
prioritization,0.0353,0.0262,1,1,2,False
rap,0.0353,0.0262,1,1,2,False
entitle,0.0353,0.0262,1,1,2,False
inflation,0.0353,0.0262,1,1,2,False
prestige,0.0353,0.0262,1,1,2,False
contiguous,0.0353,0.0262,1,1,2,False
corruption,0.0353,0.0262,1,1,2,False
pity,0.0353,0.0262,1,1,2,False
fly,0.0353,0.0262,1,1,2,False
shocking,0.0353,0.0262,1,1,2,False
ottoman,0.0353,0.0262,1,1,2,False
miscalculation,0.0353,0.0262,1,1,2,False
permissible,0.0353,0.0262,1,1,2,False
architect,0.0353,0.0262,1,1,2,False
taboo,0.0353,0.0262,1,1,2,False
radio,0.0353,0.0262,1,1,2,False
leap,0.0353,0.0262,1,1,2,False
weave,0.0353,0.0262,1,1,2,False
humiliation,0.0353,0.0262,1,1,2,False
reconnect,0.0353,0.0262,1,1,2,False
sentence,0.0353,0.0262,1,1,2,False
react,0.0353,0.0262,1,1,2,False
haven,0.0353,0.0262,1,1,2,False
topple,0.0353,0.0262,1,1,2,False
dancing,0.0353,0.0262,1,1,2,False
appreciation,0.0353,0.0262,1,1,2,False
dismissal,0.0353,0.0262,1,1,2,False
militant,0.0353,0.0262,1,1,2,False
span,0.0353,0.0262,1,1,2,False
breach,0.0353,0.0262,1,1,2,False
assistant,0.0353,0.0262,1,1,2,False
devastate,0.0353,0.0262,1,1,2,False
cessation,0.0353,0.0262,1,1,2,False
terrorize,0.0353,0.0262,1,1,2,False
gather,0.0353,0.0262,1,1,2,False
mock,0.0353,0.0262,1,1,2,False
john,0.0353,0.0262,1,1,2,False
tree,0.0353,0.0262,1,1,2,False
complicated,0.0353,0.0262,1,1,2,False
sided,0.0353,0.0262,1,1,2,False
evangelical,0.0353,0.0262,1,1,2,False
belt,0.0353,0.0262,1,1,2,False
governor,0.0353,0.0262,1,1,2,False
discretion,0.0353,0.0262,1,1,2,False
lasting,0.0353,0.0262,1,1,2,False
worker,0.0353,0.0262,1,1,2,False
unbridgeable,0.0353,0.0262,1,1,2,False
overall,0.0353,0.0262,1,1,2,False
troop,0.0353,0.0262,1,1,2,False
initial,0.0353,0.0262,1,1,2,False
disappearance,0.0353,0.0262,1,1,2,False
discrimination,0.0353,0.0262,1,1,2,False
plane,0.0353,0.0262,1,1,2,False
pleasure,0.0353,0.0262,1,1,2,False
unrealistic,0.0353,0.0262,1,1,2,False
innovation,0.0353,0.0262,1,1,2,False
precious,0.0353,0.0262,1,1,2,False
comment,0.0353,0.0262,1,1,2,False
introduction,0.0353,0.0262,1,1,2,False
transmit,0.0353,0.0262,1,1,2,False
assign,0.0353,0.0262,1,1,2,False
mature,0.0353,0.0262,1,1,2,False
criterion,0.0353,0.0262,1,1,2,False
arbitrary,0.0353,0.0262,1,1,2,False
atrocity,0.0353,0.0262,1,1,2,False
rehabilitative,0.0353,0.0262,1,1,2,False
regulation,0.0353,0.0262,1,1,2,False
leftist,0.0353,0.0262,1,1,2,False
legislative,0.0353,0.0262,1,1,2,False
steady,0.0353,0.0262,1,1,2,False
helm,0.0353,0.0262,1,1,2,False
overlap,0.0353,0.0262,1,1,2,False
stir,0.0353,0.0262,1,1,2,False
nathan,0.0353,0.0262,1,1,2,False
stain,0.0353,0.0262,1,1,2,False
scientific,0.0353,0.0262,1,1,2,False
resemble,0.0353,0.0262,1,1,2,False
import,0.0353,0.0262,1,1,2,False
custom,0.0353,0.0262,1,1,2,False
teacher,0.0353,0.0262,1,1,2,False
geographic,0.0353,0.0262,1,1,2,False
continent,0.0353,0.0262,1,1,2,False
resort,0.0353,0.0262,1,1,2,False
verge,0.0353,0.0262,1,1,2,False
distortion,0.0353,0.0262,1,1,2,False
december,0.0353,0.0262,1,1,2,False
outage,0.0353,0.0262,1,1,2,False
residential,0.0353,0.0262,1,1,2,False
sustained,0.0353,0.0262,1,1,2,False
recall,0.0353,0.0262,1,1,2,False
dedication,0.0353,0.0262,1,1,2,False
listen,0.0353,0.0262,1,1,2,False
galvanize,0.0353,0.0262,1,1,2,False
theological,0.0353,0.0262,1,1,2,False
ban,0.0353,0.0262,1,1,2,False
reassuring,0.0353,0.0262,1,1,2,False
convoluted,0.0353,0.0262,1,1,2,False
retired,0.0353,0.0262,1,1,2,False
misunderstanding,0.0353,0.0262,1,1,2,False
unresolved,0.0353,0.0262,1,1,2,False
internet,0.0353,0.0262,1,1,2,False
breathing,0.0353,0.0262,1,1,2,False
couple,0.0353,0.0262,1,1,2,False
mount,0.0353,0.0262,1,1,2,False
scientist,0.0353,0.0262,1,1,2,False
disease,0.0353,0.0262,1,1,2,False
syrians,0.0353,0.0262,1,1,2,False
consolidate,0.0353,0.0262,1,1,2,False
loud,0.0353,0.0262,1,1,2,False
coverage,0.0353,0.0262,1,1,2,False
deepening,0.0353,0.0262,1,1,2,False
roadmap,0.0353,0.0262,1,1,2,False
disproportionate,0.0353,0.0262,1,1,2,False
indictment,0.0353,0.0262,1,1,2,False
pole,0.0353,0.0262,1,1,2,False
remark,0.0353,0.0262,1,1,2,False
momentary,0.0353,0.0262,1,1,2,False
ruin,0.0353,0.0262,1,1,2,False
unpopular,0.0353,0.0262,1,1,2,False
resumption,0.0353,0.0262,1,1,2,False
income,0.0353,0.0262,1,1,2,False
shuffle,0.0353,0.0262,1,1,2,False
ending,0.0353,0.0262,1,1,2,False
percentage,0.0353,0.0262,1,1,2,False
havoc,0.0353,0.0262,1,1,2,False
corporation,0.0353,0.0262,1,1,2,False
overestimation,0.0353,0.0262,1,1,2,False
culmination,0.0353,0.0262,1,1,2,False
paralyze,0.0353,0.0262,1,1,2,False
mask,0.0353,0.0262,1,1,2,False
heal,0.0353,0.0262,1,1,2,False
plate,0.0353,0.0262,1,1,2,False
wishful,0.0353,0.0262,1,1,2,False
unstable,0.0353,0.0262,1,1,2,False
kuwait,0.0353,0.0262,1,1,2,False
competence,0.0353,0.0262,1,1,2,False
gunfire,0.0353,0.0262,1,1,2,False
doctor,0.0353,0.0262,1,1,2,False
unnoticed,0.0353,0.0262,1,1,2,False
ripe,0.0353,0.0262,1,1,2,False
feature,0.0353,0.0262,1,1,2,False
abduct,0.0353,0.0262,1,1,2,False
accumulation,0.0353,0.0262,1,1,2,False
disrespect,0.0353,0.0262,1,1,2,False
demonic,0.0353,0.0262,1,1,2,False
unveil,0.0353,0.0262,1,1,2,False
protectorate,0.0353,0.0262,1,1,2,False
tendency,0.0353,0.0262,1,1,2,False
clock,0.0353,0.0262,1,1,2,False
unacceptable,0.0353,0.0262,1,1,2,False
impulse,0.0353,0.0262,1,1,2,False
pregnant,0.0353,0.0262,1,1,2,False
prevalent,0.0353,0.0262,1,1,2,False
istanbul,0.0353,0.0262,1,1,2,False
intact,0.0353,0.0262,1,1,2,False
conclude,0.0353,0.0262,1,1,2,False
promising,0.0353,0.0262,1,1,2,False
productive,0.0353,0.0262,1,1,2,False
contest,0.0353,0.0262,1,1,2,False
passing,0.0353,0.0262,1,1,2,False
guidance,0.0353,0.0262,1,1,2,False
disagree,0.0353,0.0262,1,1,2,False
soul,0.0353,0.0262,1,1,2,False
interrupt,0.0353,0.0262,1,1,2,False
consultation,0.0353,0.0262,1,1,2,False
levant,0.0353,0.0262,1,1,2,False
enclave,0.0353,0.0262,1,1,2,False
chronic,0.0353,0.0262,1,1,2,False
umbrella,0.0353,0.0262,1,1,2,False
find,0.0026,0.0104,30,31,61,False
decision,-0.0031,-0.0157,51,53,104,False
include,-0.0038,-0.0193,50,52,102,False
event,-0.0071,-0.0242,23,24,47,False
identity,-0.0157,-0.0492,19,20,39,False
heart,-0.0157,-0.0492,19,20,39,False
internal,-0.0111,-0.0515,42,44,86,False
party,-0.0104,-0.0597,64,67,131,False
focus,-0.0288,-0.0804,15,16,31,False
service,-0.0383,-0.0997,13,14,27,False
grow,-0.0383,-0.0997,13,14,27,False
involve,-0.0441,-0.1106,12,13,25,False
launch,-0.051,-0.1226,11,12,23,False
community,-0.0335,-0.1276,28,30,58,False
reach,-0.0359,-0.1345,27,29,56,False
narrow,-0.0591,-0.1359,10,11,21,False
erosion,-0.0591,-0.1359,10,11,21,False
representative,-0.0591,-0.1359,10,11,21,False
broad,-0.0414,-0.1494,25,27,52,False
disarmament,-0.069,-0.1509,9,10,19,False
basis,-0.069,-0.1509,9,10,19,False
middle,-0.0292,-0.1624,60,64,124,False
announcement,-0.0811,-0.1679,8,9,17,False
consensus,-0.0811,-0.1679,8,9,17,False
succeed,-0.0811,-0.1679,8,9,17,False
operational,-0.0811,-0.1679,8,9,17,False
declare,-0.0811,-0.1679,8,9,17,False
favor,-0.0811,-0.1679,8,9,17,False
say,-0.0513,-0.1743,22,24,46,False
century,-0.0965,-0.1876,7,8,15,False
warn,-0.0965,-0.1876,7,8,15,False
killing,-0.0965,-0.1876,7,8,15,False
entire,-0.0596,-0.1933,20,22,42,False
declaration,-0.1165,-0.211,6,7,13,False
integration,-0.1165,-0.211,6,7,13,False
cut,-0.1165,-0.211,6,7,13,False
network,-0.0695,-0.2146,18,20,38,False
danger,-0.0753,-0.2263,17,19,36,False
present,-0.0568,-0.2292,31,34,65,False
strong,-0.0818,-0.2388,16,18,34,False
expense,-0.1437,-0.2396,5,6,11,False
task,-0.1437,-0.2396,5,6,11,False
combine,-0.1437,-0.2396,5,6,11,False
surround,-0.1437,-0.2396,5,6,11,False
intention,-0.1437,-0.2396,5,6,11,False
complete,-0.0891,-0.2523,15,17,32,False
aid,-0.0891,-0.2523,15,17,32,False
group,-0.0974,-0.2669,14,16,30,False
arrest,-0.183,-0.2758,4,5,9,False
democrats,-0.183,-0.2758,4,5,9,False
supporter,-0.183,-0.2758,4,5,9,False
caution,-0.183,-0.2758,4,5,9,False
active,-0.183,-0.2758,4,5,9,False
trigger,-0.183,-0.2758,4,5,9,False
curb,-0.183,-0.2758,4,5,9,False
press,-0.183,-0.2758,4,5,9,False
soft,-0.183,-0.2758,4,5,9,False
article,-0.183,-0.2758,4,5,9,False
justify,-0.1068,-0.2829,13,15,28,False
fail,-0.1304,-0.3196,11,13,24,False
ability,-0.0757,-0.321,34,38,72,False
rich,-0.2443,-0.3246,3,4,7,False
atmosphere,-0.2443,-0.3246,3,4,7,False
poverty,-0.2443,-0.3246,3,4,7,False
estimate,-0.2443,-0.3246,3,4,7,False
bias,-0.2443,-0.3246,3,4,7,False
card,-0.2443,-0.3246,3,4,7,False
creep,-0.2443,-0.3246,3,4,7,False
culture,-0.2443,-0.3246,3,4,7,False
normalize,-0.2443,-0.3246,3,4,7,False
incitement,-0.2443,-0.3246,3,4,7,False
interior,-0.2443,-0.3246,3,4,7,False
headquarters,-0.2443,-0.3246,3,4,7,False
associate,-0.2443,-0.3246,3,4,7,False
hussein,-0.2443,-0.3246,3,4,7,False
confidence,-0.2443,-0.3246,3,4,7,False
crush,-0.2443,-0.3246,3,4,7,False
sum,-0.2443,-0.3246,3,4,7,False
training,-0.2443,-0.3246,3,4,7,False
shield,-0.2443,-0.3246,3,4,7,False
note,-0.2443,-0.3246,3,4,7,False
interested,-0.2443,-0.3246,3,4,7,False
owner,-0.2443,-0.3246,3,4,7,False
secretary,-0.2443,-0.3246,3,4,7,False
mission,-0.2443,-0.3246,3,4,7,False
erupt,-0.2443,-0.3246,3,4,7,False
respond,-0.2443,-0.3246,3,4,7,False
prioritize,-0.2443,-0.3246,3,4,7,False
found,-0.2443,-0.3246,3,4,7,False
medium,-0.1039,-0.3405,20,23,43,False
likely,-0.1454,-0.3411,10,12,22,False
pass,-0.1454,-0.3411,10,12,22,False
potential,-0.1454,-0.3411,10,12,22,False
lack,-0.1634,-0.3654,9,11,20,False
burden,-0.1634,-0.3654,9,11,20,False
fund,-0.1634,-0.3654,9,11,20,False
initiative,-0.1264,-0.3842,17,20,37,False
hope,-0.1854,-0.3931,8,10,18,False
factor,-0.1854,-0.3931,8,10,18,False
conference,-0.1854,-0.3931,8,10,18,False
sensitive,-0.1854,-0.3931,8,10,18,False
disengagement,-0.3542,-0.3963,2,3,5,False
seat,-0.3542,-0.3963,2,3,5,False
severity,-0.3542,-0.3963,2,3,5,False
cohesive,-0.3542,-0.3963,2,3,5,False
excessive,-0.3542,-0.3963,2,3,5,False
chain,-0.3542,-0.3963,2,3,5,False
highlight,-0.3542,-0.3963,2,3,5,False
annihilation,-0.3542,-0.3963,2,3,5,False
overwhelming,-0.3542,-0.3963,2,3,5,False
slide,-0.3542,-0.3963,2,3,5,False
cautious,-0.3542,-0.3963,2,3,5,False
shrink,-0.3542,-0.3963,2,3,5,False
bahrain,-0.3542,-0.3963,2,3,5,False
punish,-0.3542,-0.3963,2,3,5,False
betrayal,-0.3542,-0.3963,2,3,5,False
framing,-0.3542,-0.3963,2,3,5,False
integral,-0.3542,-0.3963,2,3,5,False
platform,-0.3542,-0.3963,2,3,5,False
coercion,-0.3542,-0.3963,2,3,5,False
advanced,-0.3542,-0.3963,2,3,5,False
coastal,-0.3542,-0.3963,2,3,5,False
ahmad,-0.3542,-0.3963,2,3,5,False
permit,-0.3542,-0.3963,2,3,5,False
ultimate,-0.3542,-0.3963,2,3,5,False
constitutional,-0.3542,-0.3963,2,3,5,False
mohammad,-0.3542,-0.3963,2,3,5,False
name,-0.3542,-0.3963,2,3,5,False
multilateral,-0.3542,-0.3963,2,3,5,False
biblical,-0.3542,-0.3963,2,3,5,False
complexity,-0.3542,-0.3963,2,3,5,False
tolerance,-0.3542,-0.3963,2,3,5,False
absorb,-0.3542,-0.3963,2,3,5,False
touch,-0.3542,-0.3963,2,3,5,False
suppress,-0.3542,-0.3963,2,3,5,False
divert,-0.3542,-0.3963,2,3,5,False
draft,-0.3542,-0.3963,2,3,5,False
requirement,-0.3542,-0.3963,2,3,5,False
endanger,-0.3542,-0.3963,2,3,5,False
escape,-0.3542,-0.3963,2,3,5,False
gas,-0.3542,-0.3963,2,3,5,False
flaw,-0.3542,-0.3963,2,3,5,False
lot,-0.3542,-0.3963,2,3,5,False
founder,-0.3542,-0.3963,2,3,5,False
enormous,-0.3542,-0.3963,2,3,5,False
prepared,-0.3542,-0.3963,2,3,5,False
replacement,-0.3542,-0.3963,2,3,5,False
rabin,-0.3542,-0.3963,2,3,5,False
size,-0.3542,-0.3963,2,3,5,False
legacy,-0.3542,-0.3963,2,3,5,False
abdullah,-0.3542,-0.3963,2,3,5,False
tension,-0.1356,-0.4009,16,19,35,False
produce,-0.1356,-0.4009,16,19,35,False
fundamental,-0.1356,-0.4009,16,19,35,False
undermine,-0.146,-0.4188,15,18,33,False
talk,-0.146,-0.4188,15,18,33,False
expose,-0.2129,-0.4252,7,9,16,False
professional,-0.2129,-0.4252,7,9,16,False
accelerate,-0.2129,-0.4252,7,9,16,False
scenario,-0.1577,-0.4383,14,17,31,False
surrender,-0.2483,-0.4632,6,8,14,False
aipac,-0.2483,-0.4632,6,8,14,False
sign,-0.2483,-0.4632,6,8,14,False
range,-0.2483,-0.4632,6,8,14,False
document,-0.2483,-0.4632,6,8,14,False
alliance,-0.1139,-0.4655,31,36,67,False
reality,-0.0739,-0.4745,78,87,165,False
real,-0.1043,-0.4828,40,46,86,False
collapse,-0.1234,-0.4888,29,34,63,False
level,-0.1549,-0.5009,19,23,42,False
flow,-0.2956,-0.5092,5,7,12,False
holy,-0.2956,-0.5092,5,7,12,False
king,-0.2956,-0.5092,5,7,12,False
duty,-0.2956,-0.5092,5,7,12,False
technocrat,-0.2956,-0.5092,5,7,12,False
impossible,-0.2956,-0.5092,5,7,12,False
gate,-0.2956,-0.5092,5,7,12,False
stalemate,-0.6113,-0.5194,1,2,3,False
creative,-0.6113,-0.5194,1,2,3,False
amount,-0.6113,-0.5194,1,2,3,False
inaction,-0.6113,-0.5194,1,2,3,False
grand,-0.6113,-0.5194,1,2,3,False
imperative,-0.6113,-0.5194,1,2,3,False
hint,-0.6113,-0.5194,1,2,3,False
deadly,-0.6113,-0.5194,1,2,3,False
cairo,-0.6113,-0.5194,1,2,3,False
temptation,-0.6113,-0.5194,1,2,3,False
hearing,-0.6113,-0.5194,1,2,3,False
fraught,-0.6113,-0.5194,1,2,3,False
embodiment,-0.6113,-0.5194,1,2,3,False
application,-0.6113,-0.5194,1,2,3,False
prophet,-0.6113,-0.5194,1,2,3,False
levin,-0.6113,-0.5194,1,2,3,False
tax,-0.6113,-0.5194,1,2,3,False
toll,-0.6113,-0.5194,1,2,3,False
ruling,-0.6113,-0.5194,1,2,3,False
sponsor,-0.6113,-0.5194,1,2,3,False
revive,-0.6113,-0.5194,1,2,3,False
overt,-0.6113,-0.5194,1,2,3,False
hospital,-0.6113,-0.5194,1,2,3,False
rhetorical,-0.6113,-0.5194,1,2,3,False
district,-0.6113,-0.5194,1,2,3,False
strange,-0.6113,-0.5194,1,2,3,False
legislation,-0.6113,-0.5194,1,2,3,False
dependency,-0.6113,-0.5194,1,2,3,False
norm,-0.6113,-0.5194,1,2,3,False
liquidity,-0.6113,-0.5194,1,2,3,False
few,-0.6113,-0.5194,1,2,3,False
catastrophic,-0.6113,-0.5194,1,2,3,False
calculus,-0.6113,-0.5194,1,2,3,False
urgency,-0.6113,-0.5194,1,2,3,False
fade,-0.6113,-0.5194,1,2,3,False
breakdown,-0.6113,-0.5194,1,2,3,False
television,-0.6113,-0.5194,1,2,3,False
isf,-0.6113,-0.5194,1,2,3,False
golden,-0.6113,-0.5194,1,2,3,False
acceptance,-0.6113,-0.5194,1,2,3,False
science,-0.6113,-0.5194,1,2,3,False
russian,-0.6113,-0.5194,1,2,3,False
deport,-0.6113,-0.5194,1,2,3,False
persistence,-0.6113,-0.5194,1,2,3,False
sky,-0.6113,-0.5194,1,2,3,False
data,-0.6113,-0.5194,1,2,3,False
inspection,-0.6113,-0.5194,1,2,3,False
unification,-0.6113,-0.5194,1,2,3,False
pre,-0.6113,-0.5194,1,2,3,False
probability,-0.6113,-0.5194,1,2,3,False
mindset,-0.6113,-0.5194,1,2,3,False
warrant,-0.6113,-0.5194,1,2,3,False
judgment,-0.6113,-0.5194,1,2,3,False
din,-0.6113,-0.5194,1,2,3,False
poor,-0.6113,-0.5194,1,2,3,False
nationalistic,-0.6113,-0.5194,1,2,3,False
polarization,-0.6113,-0.5194,1,2,3,False
director,-0.6113,-0.5194,1,2,3,False
parliament,-0.6113,-0.5194,1,2,3,False
approval,-0.6113,-0.5194,1,2,3,False
bridge,-0.6113,-0.5194,1,2,3,False
solid,-0.6113,-0.5194,1,2,3,False
corrupt,-0.6113,-0.5194,1,2,3,False
gravity,-0.6113,-0.5194,1,2,3,False
judaization,-0.6113,-0.5194,1,2,3,False
analyze,-0.6113,-0.5194,1,2,3,False
deterioration,-0.6113,-0.5194,1,2,3,False
cast,-0.6113,-0.5194,1,2,3,False
luxury,-0.6113,-0.5194,1,2,3,False
transparency,-0.6113,-0.5194,1,2,3,False
