Entity,Label,Role,Verb,Voice,Sentiment,Uncertainty,Is_Violent,Is_Pronoun,Identity_Group
pa,PAL_POLITICAL,AGENT,provide,active,-0.7180285453796387,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,separate,passive,-0.7180285453796387,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,suffer,active,-0.8396518230438232,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,consider,passive,-0.7956681251525879,0.0351,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,grant,active,-0.7956681251525879,0.0351,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,include,active,-0.7956681251525879,0.0351,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,grant,active,-0.7956681251525879,0.0351,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,include,active,-0.7956681251525879,0.0351,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,claim,active,-0.7956681251525879,0.0351,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,claim,active,-0.7956681251525879,0.0351,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,deprive,active,-0.7956681251525879,0.0351,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,see,active,-0.8696976900100708,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,exploit,active,-0.8677079081535339,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,exploit,active,-0.8677079081535339,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,establish,active,-0.8677079081535339,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,make,active,-0.8677079081535339,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,say,passive,0.0,0.0333,False,False,NAMED_ENTITY
palestine,PAL_POLITICAL,AGENT,have,active,0.0,0.0333,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,face,active,0.0,0.0208,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,face,active,0.0,0.0208,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,arrive,active,0.0,0.0208,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,constitute,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,constitute,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,impose,active,0.0,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,AGENT,represent,active,-0.8787781596183777,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,embody,passive,0.5359900593757629,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,support,active,0.5359900593757629,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,recognize,active,0.5359900593757629,0.0,False,False,NAMED_ENTITY
palestine,PAL_POLITICAL,PATIENT,recognize,active,0.5359900593757629,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,kill,passive,-0.9350062608718872,0.0,True,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,constitute,active,-0.9226698279380798,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,express,active,-0.9226698279380798,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,continue,active,-0.9226698279380798,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,defy,active,-0.9226698279380798,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,become,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,stop,active,0.0,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,achieve,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,increase,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,stop,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,violate,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,support,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,force,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,grant,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,continue,active,-0.7511800527572632,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,target,active,-0.7511800527572632,0.0,True,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,hold,passive,0.0,0.0179,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,remind,active,-0.8700658082962036,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,remind,active,-0.8700658082962036,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,live,active,-0.8700658082962036,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,displace,passive,-0.8700658082962036,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,become,active,-0.8700658082962036,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,depend,active,-0.8127453923225403,0.0182,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,exacerbate,active,-0.8127453923225403,0.0182,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,undermine,active,-0.7660788893699646,0.0204,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,bypass,active,-0.7660788893699646,0.0204,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,become,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,link,passive,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,target,active,-0.6518398523330688,0.0208,True,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,undermine,active,-0.6518398523330688,0.0208,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,happen,active,-0.7162438631057739,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,subject,passive,-0.7162438631057739,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,reshape,active,-0.7162438631057739,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,bypass,active,-0.7162438631057739,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,bypass,active,-0.7162438631057739,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,liquidate,active,-0.88304603099823,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,transform,active,-0.88304603099823,0.0,False,False,NAMED_ENTITY
hamas,PAL_ORG,AGENT,focus,active,-0.7835171222686768,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,undermine,active,-0.7835171222686768,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,ignore,active,-0.7835171222686768,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,reduce,active,-0.7835171222686768,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,spark,active,-0.6048574447631836,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,view,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,reflect,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,view,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,undermine,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,believe,active,0.0,0.0147,False,False,NAMED_ENTITY
hamas,PAL_ORG,AGENT,allow,active,0.0,0.0147,False,False,NAMED_ENTITY
hamas,PAL_ORG,AGENT,maintain,active,0.0,0.0147,False,False,NAMED_ENTITY
hamas,PAL_ORG,PATIENT,maintain,active,0.0,0.0147,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,affirm,active,0.0,0.0147,False,False,NAMED_ENTITY
hamas,PAL_ORG,PATIENT,support,active,0.0,0.0147,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,state,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,collect,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,transfer,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,come,active,-0.5891690850257874,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,disrupt,active,-0.5891690850257874,0.0,False,False,NAMED_ENTITY
hamas,PAL_ORG,AGENT,rely,active,-0.5891690850257874,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,describe,active,-0.5891690850257874,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,describe,active,-0.5891690850257874,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,announce,active,-0.5474500060081482,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,dry,active,-0.5474500060081482,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,designate,active,-0.5474500060081482,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,announce,active,-0.5474500060081482,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,announce,active,-0.5474500060081482,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,say,active,-0.5474500060081482,0.0,False,False,NAMED_ENTITY
hamas,PAL_ORG,PATIENT,finance,active,-0.5474500060081482,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,escalate,active,-0.7914681434631348,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,delegitimize,active,-0.7914681434631348,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,undermine,active,-0.7914681434631348,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,go,active,-0.7793586254119873,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,disrupt,active,-0.7793586254119873,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,strip,active,-0.7793586254119873,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,strip,active,-0.7793586254119873,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,reveal,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,escalate,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,represent,active,-0.5354094505310059,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,resolve,passive,-0.5354094505310059,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,bear,active,-0.5354094505310059,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,displace,passive,-0.5354094505310059,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,displace,passive,-0.5354094505310059,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,secure,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,reach,passive,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,face,active,-0.7442274689674377,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,face,active,-0.7442274689674377,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,defend,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,preserve,active,0.0,0.0204,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,continue,active,0.0,0.0204,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,protect,active,0.0,0.0204,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,bypass,passive,0.0,0.0204,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,achieve,passive,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,remain,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,remain,active,-0.5550063848495483,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,lead,active,-0.6670244932174683,0.0247,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,limit,passive,-0.6670244932174683,0.0247,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,inflict,active,-0.6670244932174683,0.0247,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,draw,passive,-0.7327507734298706,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,target,active,0.0,0.0147,True,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,threaten,active,0.0,0.0147,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,become,active,-0.6475300192832947,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,PATIENT,teach,active,-0.562725305557251,0.0,False,True,IN_GROUP
un,INTL_ACTORS,PATIENT,afflict,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,afflict,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,target,active,0.0,0.0,True,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,establish,passive,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,establish,passive,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,find,passive,0.0,0.0,False,False,NAMED_ENTITY
they,OUT_GROUP,AGENT,warn,active,-0.6594423651695251,0.0385,False,True,OUT_GROUP
gaza,PAL_RESISTANCE,PATIENT,build,active,0.0,0.0,False,False,NAMED_ENTITY
hamas,PAL_ORG,PATIENT,persuade,active,0.0,0.0,False,False,NAMED_ENTITY
hamas,PAL_ORG,PATIENT,surrender,active,0.0,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,rebuild,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,unlock,active,0.0,0.05,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,allow,active,0.0,0.05,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,facilitate,active,0.0,0.0217,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,come,active,-0.4969472587108612,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,begin,active,-0.4969472587108612,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,change,active,-0.4969472587108612,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,unlock,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,downplay,active,-0.5541842579841614,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,portray,active,-0.5541842579841614,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,prevent,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,take,active,0.0,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,strengthen,active,0.4974989891052246,0.0667,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,weaken,active,-0.64108806848526,0.0417,False,False,NAMED_ENTITY
hamas,PAL_ORG,AGENT,erode,active,-0.64108806848526,0.0417,False,False,NAMED_ENTITY
hamas,PAL_ORG,PATIENT,sustain,active,-0.64108806848526,0.0417,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,offer,active,-0.5885782837867737,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,confirm,active,-0.6233869194984436,0.0,False,False,NAMED_ENTITY
hamas,PAL_ORG,PATIENT,schedule,passive,-0.6233869194984436,0.0,False,False,NAMED_ENTITY
turkey,INTL_ACTORS,PATIENT,cancel,passive,-0.6233869194984436,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,announce,passive,-0.6233869194984436,0.0,False,False,NAMED_ENTITY
hamas,PAL_ORG,AGENT,confirm,active,-0.604777991771698,0.0,False,False,NAMED_ENTITY
hamas,PAL_ORG,AGENT,decline,active,-0.604777991771698,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,provide,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,say,active,-0.511748731136322,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,lead,active,-0.511748731136322,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,reduce,active,-0.511748731136322,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,focus,passive,0.0,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,manage,active,0.0,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,AGENT,slip,active,-0.8455771207809448,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,continue,active,-0.8169959187507629,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,carry,active,-0.8169959187507629,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,maintain,active,-0.6725583672523499,0.0714,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,continue,active,-0.6586238741874695,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,remain,active,-0.6586238741874695,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,AGENT,appear,active,0.0,0.0556,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,signal,active,0.0,0.0286,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,signal,active,0.0,0.0286,False,False,NAMED_ENTITY
we,IN_GROUP,PATIENT,bring,active,0.0,0.0,False,True,IN_GROUP
hamas,PAL_ORG,AGENT,ask,active,0.0,0.0,False,False,NAMED_ENTITY
hamas,PAL_ORG,PATIENT,ask,active,0.0,0.0,False,False,NAMED_ENTITY
palestine,PAL_POLITICAL,AGENT,raise,active,0.494640588760376,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,raise,active,0.494640588760376,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,begin,active,-0.7920587062835693,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,force,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,hesitate,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,identify,active,-0.6177948117256165,0.0,False,False,NAMED_ENTITY
egypt,INTL_ACTORS,PATIENT,identify,active,-0.6177948117256165,0.0,False,False,NAMED_ENTITY
egypt,INTL_ACTORS,PATIENT,face,active,-0.6177948117256165,0.0,False,False,NAMED_ENTITY
palestine,PAL_POLITICAL,AGENT,prompt,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,prompt,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,establish,active,0.0,0.0,False,False,NAMED_ENTITY
egypt,INTL_ACTORS,PATIENT,confront,active,0.0,0.0,False,False,NAMED_ENTITY
egypt,INTL_ACTORS,PATIENT,face,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,play,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,unite,active,0.0,0.0,False,False,NAMED_ENTITY
trump,INTL_ACTORS,AGENT,unveil,active,0.0,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,unveil,active,0.0,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,dismiss,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,gain,active,-0.6947243809700012,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,AGENT,continue,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,suggest,active,0.0,0.0909,False,False,NAMED_ENTITY
trump,INTL_ACTORS,PATIENT,advance,active,0.0,0.0333,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,end,active,0.0,0.0333,False,False,NAMED_ENTITY
trump,INTL_ACTORS,PATIENT,move,active,-0.7477522492408752,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,end,active,-0.7477522492408752,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,ignite,active,-0.7477522492408752,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,ignite,active,-0.7477522492408752,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,AGENT,overshadow,active,-0.6346708536148071,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,AGENT,struggle,active,-0.7366729378700256,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,AGENT,fail,active,-0.61639803647995,0.0233,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,AGENT,question,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,question,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,subject,passive,-0.7571418285369873,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,practice,active,-0.7022654414176941,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,go,active,-0.7278263568878174,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,punish,active,-0.7278263568878174,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,support,active,-0.7278263568878174,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,affirm,active,-0.7278263568878174,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,stem,active,-0.6172449588775635,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,surround,passive,-0.8768821358680725,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,surround,passive,-0.8768821358680725,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,consider,active,-0.8768821358680725,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,consider,active,-0.8768821358680725,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,treat,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,treat,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,explain,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,explain,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,tend,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,focus,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,draw,passive,-0.686370313167572,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,tend,active,-0.686370313167572,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,prepare,active,-0.686370313167572,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,tend,active,-0.686370313167572,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,inflict,active,-0.686370313167572,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,create,active,-0.6729033589363098,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,stir,active,-0.6729033589363098,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,expose,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,present,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,present,active,0.0,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,provide,active,0.0,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,weaken,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,tend,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,want,active,-0.654406726360321,0.0175,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,want,active,-0.654406726360321,0.0175,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,realize,active,-0.654406726360321,0.0175,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,tend,active,-0.654406726360321,0.0175,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,change,active,-0.654406726360321,0.0175,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,require,active,-0.654406726360321,0.0175,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,change,active,-0.654406726360321,0.0175,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,reflect,active,-0.7528113722801208,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,expand,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,expand,active,0.0,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,include,active,0.0,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,maximize,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,try,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,control,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,restrict,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,limit,passive,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,send,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,protect,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,meet,passive,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,weaken,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,test,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,manage,passive,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,establish,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,become,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,shape,passive,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,become,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,increase,active,-0.8505457043647766,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,deprive,active,-0.6716749668121338,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,mean,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,remain,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,shape,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,continue,active,-0.7197510004043579,0.0,False,False,NAMED_ENTITY
